,a,b,c,ch,d,ex,f,g,i,io,ip,it,mt,n,nf,oa,ob,ot,ov,oz,p,s,t,tlong,ts,tv,u,w,y
0,16.05_16.10_16.15_16.20_16.25_,15.50_15.25_15.20_15.15_15.10_,8488,8488.tw,20190527,tse,1_2_1_2_1_,1_1_6_2_8_,20,RR,0,12,000000,吉源-KY,吉源控股股份有限公司,-,-,14:30:00,-,-,0,0,13:30:00,1558938600000,0,-,17.45,14.35,15.90
