,a,b,c,ch,d,ex,f,fv,g,h,i,ip,it,l,mt,n,nf,o,oa,ob,ot,ov,oz,p,s,t,tk1,tlong,ts,tv,u,v,w,y,z
0,26.50_26.55_26.60_26.65_26.70_,26.05_26.00_25.65_25.50_25.35_,2910,2910.tw,20190527,tse,2_1_1_2_1_,0,1_1_1_1_1_,26.50,18,0,12,26.50,000000,統領,統領百貨股份有限公司,26.50,26.50,26.25,14:30:00,-,-,0,0,13:30:00,2910.tw_tse_20190527_B_9999073613,1558938600000,0,2,29.15,2,23.85,26.50,26.50
