,a,b,c,ch,d,ex,f,fv,g,h,i,io,ip,it,l,mt,n,nf,o,oa,ob,ot,ov,oz,p,s,t,tk1,tlong,ts,tv,u,v,w,y,z
0,57.80_57.90_58.00_58.10_58.20_,56.80_56.60_56.50_56.40_56.30_,8442,8442.tw,20190808,tse,6_5_5_4_5_,0,1_4_2_5_5_,57.80,20,RR,0,12,57.80,000000,威宏-KY,威宏控股股份有限公司,57.80,57.80,57.40,14:30:00,-,-,0,0,13:30:00,8442.tw_tse_20190808_B_9999771942,1565245800000,0,1,63.50,1,52.10,57.80,57.80
