,a,b,c,ch,d,ex,f,g,i,ip,it,mt,n,nf,oa,ob,ot,ov,oz,p,s,t,tlong,ts,tv,u,w,y
0,54.50_55.00_55.80_56.00_58.50_,53.80_53.30_52.10_52.00_51.90_,1583,1583.tw,20190813,tse,2_4_1_2_1_,1_1_1_2_1_,05,0,12,000000,程泰,程泰機械股份有限公司,53.80,53.50,14:30:00,-,-,0,0,13:30:00,1565677800000,0,-,59.40,48.60,54.00
