,a,b,c,ch,d,ex,f,fv,g,h,i,io,ip,it,l,mt,n,nf,o,oa,ob,ot,ov,oz,p,s,t,tk0,tk1,tlong,ts,tv,u,v,w,y,z
0,101.00_101.50_102.00_102.50_103.00_,100.50_100.00_99.80_99.50_99.10_,2939,2939.tw,20190520,tse,2_3_6_6_5_,0,2_19_7_5_1_,101.50,18,RR,0,12,100.00,000000,凱羿-KY,凱羿國際集團股份有限公司,101.00,-,102.00,14:30:00,-,-,0,0,13:30:00,2939.tw_tse_20190520_B_9999171227,2939.tw_tse_20190520_B_9999092537,1558333800000,0,1,110.50,10,90.50,100.50,100.00
