,a,b,c,ch,d,ex,f,fv,g,h,i,ip,it,l,mt,n,nf,o,oa,ob,ot,ov,oz,p,ps,pz,s,t,tk0,tk1,tlong,ts,tv,u,v,w,y,z
0,20.25_20.30_20.35_20.40_20.45_,20.20_20.15_20.10_20.05_20.00_,2352,2352.tw,20190722,tse,44_452_984_850_376_,32,187_726_504_355_185_,20.40,25,0,12,20.20,000000,佳世達,佳世達科技股份有限公司,20.40,20.20,20.15,14:30:00,5426,20.20,0,248,20.20,273,13:30:00,2352.tw_tse_20190722_B_9999072576,2352.tw_tse_20190722_B_9999048571,1563777000000,0,273,22.35,6563,18.35,20.35,20.20
