,a,b,c,ch,d,ex,f,g,i,ip,it,mt,n,nf,oa,ob,ot,ov,oz,p,ps,pz,s,t,tk1,tlong,ts,tv,u,v,w,y
0,15.40_15.50_15.60_15.70_15.80_,15.05_15.00_14.90_14.80_14.70_,1735,1735.tw,20190426,tse,3_6_2_2_4_,3_1_2_2_2_,21,0,12,000000,日勝化,日勝化工股份有限公司,15.05,-,14:30:00,-,-,0,1,15.05,0,13:30:00,1735.tw_tse_20190426_B_9999072865,1556260200000,0,0,16.80,0,13.80,15.30
