,a,b,c,ch,d,ex,f,fv,g,h,i,ip,it,l,mt,n,nf,o,oa,ob,ot,ov,oz,p,s,t,tk0,tk1,tlong,ts,tv,u,v,w,y,z
0,12.30_12.35_12.40_12.45_12.50_,12.25_12.20_12.15_12.10_12.05_,8443,8443.tw,20190426,tse,4_2_13_1_1_,0,2_3_13_13_6_,12.35,18,0,12,12.20,000000,阿瘦,阿瘦實業股份有限公司,12.30,12.45,12.40,14:30:00,101,12.40,0,0,13:30:00,8443.tw_tse_20190426_B_9999114246,8443.tw_tse_20190426_B_9999087941,1556260200000,0,2,13.60,55,11.20,12.40,12.20
