,a,b,c,ch,d,ex,f,fv,g,h,i,io,ip,it,l,mt,n,nf,o,oa,ob,ot,ov,oz,p,ps,pz,s,t,tk0,tk1,tlong,ts,tv,u,v,w,y,z
0,167.00_167.50_168.00_168.50_169.00_,166.50_166.00_165.50_165.00_164.50_,6452,6452.tw,20190122,tse,2_12_31_18_34_,6,32_51_51_70_32_,171.50,22,RR,0,12,166.00,000000,康友-KY,康友製藥控股有限公司,170.00,169.50,168.00,14:30:00,354,169.50,0,56,167.00,56,13:30:00,6452.tw_tse_20190122_B_9999207941,6452.tw_tse_20190122_B_9999185554,1548138600000,0,56,186.00,1214,153.00,169.50,167.00
