,a,b,c,ch,d,ex,f,fv,g,h,i,io,ip,it,l,mt,n,nf,o,oa,ob,ot,ov,oz,p,ps,pz,s,t,tk0,tk1,tlong,ts,tv,u,v,w,y,z
0,33.70_33.75_33.80_34.00_34.05_,33.60_33.55_33.25_33.20_33.15_,4807,4807.tw,20190801,tse,5_1_3_4_1_,0,1_7_2_5_1_,33.80,18,RR,0,12,33.60,000000,日成-KY,日成控股股份有限公司,33.70,33.55,33.35,14:30:00,102,33.55,0,3,33.95,0,13:30:00,4807.tw_tse_20190801_B_9999566836,4807.tw_tse_20190801_B_9999364371,1564641000000,0,2,37.10,17,30.40,33.75,33.65
