,a,b,c,ch,d,ex,f,fv,g,h,i,ip,it,l,mt,n,nf,o,oa,ob,ot,ov,oz,p,ps,pz,s,t,tk0,tk1,tlong,ts,tv,u,v,w,y,z
0,77.80_77.90_78.00_78.20_78.40_,77.60_77.50_77.10_77.00_76.90_,6416,6416.tw,20190801,tse,4_2_2_2_2_,0,5_3_1_5_3_,77.70,27,0,12,76.50,000000,瑞祺電通,瑞&#35072;電通股份有限公司,77.00,77.70,77.00,14:30:00,100,77.70,0,4,77.80,2,13:30:00,6416.tw_tse_20190801_B_9999047105,6416.tw_tse_20190801_B_9999023130,1564641000000,0,2,84.70,88,69.30,77.00,77.70
