,a,b,c,ch,d,ex,f,fv,g,h,i,ip,it,l,mt,n,nf,o,oa,ob,ot,ov,oz,p,ps,pz,s,t,tk0,tk1,tlong,ts,tv,u,v,w,y,z
0,92.20_92.30_92.40_92.50_92.60_,92.00_91.90_91.80_91.70_91.60_,6416,6416.tw,20190128,tse,2_1_1_6_12_,1,6_3_3_7_12_,93.10,27,0,12,90.30,000000,瑞祺電通,瑞&#35072;電通股份有限公司,90.30,93.80,92.00,14:30:00,730,92.00,0,31,92.00,35,13:30:00,6416.tw_tse_20190128_B_9999145344,6416.tw_tse_20190128_B_9999121743,1548657000000,0,35,98.40,647,80.60,89.50,92.00
