,a,b,c,ch,d,ex,f,fv,g,h,i,io,ip,it,l,mt,n,nf,o,oa,ob,ot,ov,oz,p,s,t,tk1,tlong,ts,tv,u,v,w,y,z
0,35.80_35.85_36.05_36.45_36.50_,35.20_35.15_35.00_33.05_,5538,5538.tw,20190604,tse,1_6_1_3_1_,0,1_1_2_2_,35.05,10,RR,0,12,35.05,000000,東明-KY,開曼東明控股股份有限公司,35.05,35.40,34.80,14:30:00,29,35.40,0,0,13:30:00,5538.tw_tse_20190604_B_9999575160,1559629800000,0,1,39.85,1,32.65,36.25,35.05
