,a,b,c,ch,d,ex,f,g,i,ip,it,mt,n,nf,oa,ob,ot,ov,oz,p,s,t,tlong,ts,tv,u,w,y
0,41.30_41.45_41.50_41.60_41.80_,40.50_40.40_40.35_40.30_40.25_,9926,9926.tw,20190604,tse,2_1_2_2_2_,5_2_1_1_1_,23,0,12,000000,新海,新海瓦斯股份有限公司,-,40.50,14:30:00,1,40.50,0,0,13:30:00,1559629800000,0,-,44.55,36.45,40.50
