,a,b,c,ch,d,ex,f,fv,g,h,i,ip,it,l,mt,n,nf,o,oa,ob,ot,ov,oz,p,s,t,tk0,tk1,tlong,ts,tv,u,v,w,y,z
0,27.50_27.60_27.75_27.80_28.00_,27.40_27.20_27.15_27.10_27.00_,1410,1410.tw,20190604,tse,2_3_10_8_2_,0,1_1_20_20_5_,27.50,04,0,12,27.40,000000,南染,南洋染整股份有限公司,27.50,27.45,27.25,14:30:00,2,27.25,0,0,13:30:00,1410.tw_tse_20190604_B_9999149118,1410.tw_tse_20190604_B_9999145254,1559629800000,0,1,29.95,17,24.55,27.25,27.45
