,a,b,c,ch,d,ex,f,fv,g,h,i,ip,it,l,mt,n,nf,o,oa,ob,ot,ov,oz,p,s,t,tk1,tlong,ts,tv,u,v,w,y,z
0,50.50_50.70_50.80_50.90_51.00_,50.00_49.80_49.70_49.60_49.50_,4737,4737.tw,20190604,tse,1_1_5_1_8_,0,8_1_1_1_7_,49.40,22,0,12,49.40,000000,華廣,華廣生技股份有限公司,49.40,49.40,49.10,14:30:00,50,49.40,0,0,13:30:00,4737.tw_tse_20190604_B_9999873905,1559629800000,0,6,55.30,6,45.30,50.30,49.40
