,a,b,c,ch,d,ex,f,g,i,ip,it,mt,n,nf,oa,ob,ot,ov,oz,p,s,t,tlong,ts,tv,u,w,y
0,8.70_8.75_9.32_9.36_,7.83_7.82_7.76_7.72_7.66_,1418,1418.tw,20190418,tse,2_1_1_2_,1_2_1_2_2_,04,0,12,000000,東華,東華合纖股份有限公司,8.51,7.95,14:30:00,806,7.95,0,0,13:30:00,1555569000000,0,-,9.36,7.66,8.51
