,a,b,c,ch,d,ex,f,fv,g,h,i,ip,it,l,mt,n,nf,o,oa,ob,ot,ov,oz,p,ps,pz,rt,s,st,t,tk0,tk1,tlong,ts,tv,u,v,w,y,z
0,23.85_23.90_24.00_24.10_24.15_,-,3557,3557.tw,20190418,tse,42_11_15_5_1_,0,-,25.80,26,0,12,23.85,000000,嘉威,嘉威光電股份有限公司,24.25,23.85,-,14:30:00,844,23.85,0,12,23.85,08:00:00,11,08:00:00,13:30:00,3557.tw_tse_20190418_B_9998935965,3557.tw_tse_20190418_B_9998910723,1555569000000,0,11,29.05,1801,23.85,26.45,23.85
