,a,b,c,ch,d,ex,f,fv,g,h,i,ip,it,l,mt,n,nf,o,oa,ob,ot,ov,oz,p,s,t,tk0,tk1,tlong,ts,tv,u,v,w,y,z
0,20.00_20.10_20.20_20.25_20.30_,19.95_19.90_19.85_19.80_19.75_,8249,8249.tw,20181224,tse,1_8_1_5_2_,0,1_7_4_9_2_,20.00,28,0,12,19.90,000000,菱光,菱光科技股份有限公司,20.00,19.85,19.80,14:30:00,-,-,0,0,13:30:00,8249.tw_tse_20181224_B_9999398634,8249.tw_tse_20181224_B_9999281751,1545633000000,0,3,22.00,9,18.00,20.00,19.90
