,a,b,c,ch,d,ex,f,g,i,ip,it,mt,n,nf,oa,ob,ot,ov,oz,p,s,t,tlong,ts,tv,u,w,y
0,14.10_14.15_14.20_14.30_14.45_,13.35_13.30_13.25_13.20_13.10_,2429,2429.tw,20190220,tse,1_1_1_1_2_,2_5_3_1_2_,28,0,12,000000,銘旺科,銘旺科技股份有限公司,-,13.50,14:30:00,17,13.50,0,0,13:30:00,1550644200000,0,-,14.85,12.15,13.50
