,a,b,c,ch,d,ex,f,fv,g,h,i,ip,it,l,mt,n,nf,o,oa,ob,ot,ov,oz,p,ps,pz,s,t,tk1,tlong,ts,tv,u,v,w,y,z
0,15.80_16.05_16.10_16.15_16.85_,15.75_15.70_15.65_15.60_15.55_,1776,1776.tw,20190705,tse,1_1_4_1_4_,0,6_5_1_3_17_,15.70,21,0,12,15.70,000000,展宇,展宇科技材料股份有限公司,15.70,15.70,15.55,14:30:00,-,-,0,1,15.80,0,13:30:00,1776.tw_tse_20190705_B_9999746659,1562308200000,0,2,17.35,2,14.25,15.80,15.70
