,a,b,c,ch,d,ex,f,fv,g,h,i,ip,it,l,mt,n,nf,o,oa,ob,ot,ov,oz,p,s,t,tk0,tk1,tlong,ts,tv,u,v,w,y,z
0,1.04_1.05_1.06_1.10_1.11_,1.01_1.00_0.99_0.98_0.97_,3383,3383.tw,20190613,tse,5_14_81_5_14_,0,6_12_14_12_1_,1.01,26,0,12,1.01,000000,新世紀,新世紀光電股份有限公司,1.01,-,1.01,14:30:00,178,1.01,0,5,13:30:00,3383.tw_tse_20190613_B_9999222439,3383.tw_tse_20190613_B_9999115735,1560407400000,0,5,1.13,7,0.93,1.03,1.01
