,a,b,c,ch,d,ex,f,fv,g,h,i,ip,it,l,mt,n,nf,o,oa,ob,ot,ov,oz,p,s,t,tk0,tk1,tlong,ts,tv,u,v,w,y,z
0,-,1.10_1.07_1.06_1.05_1.01_,3579,3579.tw,20190613,tse,-,0,29_17_199_30_1_,1.10,24,0,12,1.00,000000,尚志,尚志半導體股份有限公司,1.00,1.10,1.09,14:30:00,3283,1.09,0,12,13:30:00,3579.tw_tse_20190613_B_9999222612,3579.tw_tse_20190613_B_9999115881,1560407400000,0,12,1.10,328,0.90,1.00,1.10
