,a,b,c,ch,d,ex,f,g,i,ip,it,mt,n,nf,oa,ob,ot,ov,oz,p,ps,pz,s,t,tk1,tlong,ts,tv,u,v,w,y
0,15.80_15.85_15.90_15.95_16.00_,15.40_15.25_15.20_15.15_15.00_,1529,1529.tw,20190613,tse,1_1_1_1_2_,2_2_2_1_1_,05,0,12,000000,樂士,樂士股份有限公司,15.25,15.05,14:30:00,500,15.25,0,1,15.80,0,13:33:00,1529.tw_tse_20190613_B_9999115731,1560407400000,0,0,16.75,0,13.75,15.25
