,a,b,c,ch,d,ex,f,fv,g,h,i,ip,it,l,mt,n,nf,o,oa,ob,ot,ov,oz,p,s,t,tk0,tk1,tlong,ts,tv,u,v,w,y,z
0,7.31_7.32_7.33_7.35_7.36_,7.29_7.28_7.26_7.25_7.21_,6142,6142.tw,20190613,tse,5_6_4_4_1_,0,5_35_10_30_29_,7.32,27,0,12,7.28,000000,友勁,友勁科技股份有限公司,7.31,7.28,7.24,14:30:00,1328,7.24,0,0,13:30:00,6142.tw_tse_20190613_B_9999162743,6142.tw_tse_20190613_B_9999152915,1560407400000,0,1,8.05,421,6.59,7.32,7.29
