,a,b,c,ch,d,ex,f,fv,g,h,i,ip,it,l,mt,n,nf,o,oa,ob,ot,ov,oz,p,s,t,tk1,tlong,ts,tv,u,v,w,y,z
0,13.35_13.40_13.60_13.80_13.90_,12.70_12.65_12.60_12.50_12.20_,6117,6117.tw,20190603,tse,8_1_1_1_7_,0,1_2_4_8_1_,12.80,25,0,12,12.80,000000,迎廣,迎廣科技股份有限公司,12.80,13.40,12.80,14:30:00,70,12.80,0,0,13:30:00,6117.tw_tse_20190603_B_9999853414,1559543400000,0,1,14.55,1,11.95,13.25,12.80
