,a,b,c,ch,d,ex,f,fv,g,h,i,ip,it,l,mt,n,nf,o,oa,ob,ot,ov,oz,p,ps,pz,s,t,tk1,tlong,ts,tv,u,v,w,y,z
0,42.30_42.40_42.60_42.70_42.80_,42.00_41.85_41.80_41.70_41.50_,1419,1419.tw,20190603,tse,1_3_1_2_3_,0,1_1_1_1_2_,41.85,04,0,12,41.85,000000,新紡,新光紡織股份有限公司,41.85,41.85,41.60,14:30:00,2,41.60,0,1,42.30,0,13:30:00,1419.tw_tse_20190603_B_9999899710,1559543400000,0,2,46.40,2,38.00,42.20,41.85
