,a,b,c,ch,d,ex,f,g,i,io,ip,it,mt,n,nf,oa,ob,ot,ov,oz,p,s,t,tlong,ts,tv,u,w,y
0,45.65_45.70_45.80_45.95_46.00_,45.20_45.15_45.00_44.95_44.80_,6671,6671.tw,20190603,tse,1_1_1_1_1_,2_1_2_1_1_,20,RR,0,12,000000,三能-KY,三能集團控股股份有限公司,-,47.00,14:30:00,-,-,0,0,13:30:00,1559543400000,0,-,50.50,41.40,45.95
