,a,b,c,ch,d,ex,f,g,i,ip,it,mt,n,nf,oa,ob,ot,ov,oz,p,s,t,tlong,ts,tv,u,w,y
0,10.35_10.40_10.45_10.50_10.55_,10.30_10.25_10.20_10.15_10.10_,1423,1423.tw,20190603,tse,5_10_6_6_26_,9_24_6_7_9_,04,0,12,000000,利華,利華羊毛工業股份有限公司,-,10.45,14:30:00,1005,10.45,0,0,13:30:00,1559543400000,0,-,11.35,9.32,10.35
