,a,b,c,ch,d,ex,f,g,i,ip,it,mt,n,nf,oa,ob,ot,ov,oz,p,ps,pz,s,t,tk1,tlong,ts,tv,u,v,w,y
0,26.70_26.90_27.40_27.50_27.85_,26.10_26.05_26.00_25.90_25.80_,2910,2910.tw,20190125,tse,1_1_1_1_2_,1_1_1_1_1_,18,0,12,000000,統領,統領百貨股份有限公司,27.25,26.10,14:30:00,-,-,0,4,29.30,0,13:30:00,2910.tw_tse_20190125_B_9999972103,1548397800000,0,0,29.55,0,24.25,26.90
