,a,b,c,ch,d,ex,f,g,i,ip,it,mt,n,nf,oa,ob,ot,ov,oz,p,s,t,tlong,ts,tv,u,w,y
0,14.00_14.05_14.20_14.30_14.50_,13.80_13.75_13.70_13.65_13.55_,6405,6405.tw,20190723,tse,3_2_1_1_6_,8_27_11_3_1_,26,0,12,000000,悅城,悅城科技股份有限公司,-,15.15,14:30:00,39,15.15,0,0,13:30:00,1563863400000,0,-,15.15,12.45,13.80
