,a,b,c,ch,d,ex,f,fv,g,h,i,io,ip,it,l,mt,n,nf,o,oa,ob,ot,ov,oz,p,s,t,tk0,tk1,tlong,ts,tv,u,v,w,y,z
0,26.50_26.55_26.65_26.85_26.90_,26.20_26.15_26.10_26.00_25.80_,2236,2236.tw,20190723,tse,2_1_1_1_1_,0,9_2_2_2_1_,26.25,12,RR,0,12,26.15,000000,百達-KY,百達精密工業股份有限公司,26.15,26.20,26.15,14:30:00,500,26.20,0,0,13:30:00,2236.tw_tse_20190723_B_9999166771,2236.tw_tse_20190723_B_9999056872,1563863400000,0,1,28.90,10,23.70,26.30,26.20
