,a,b,c,ch,d,ex,f,g,i,ip,it,mt,n,nf,oa,ob,ot,ov,oz,p,ps,pz,s,t,tk1,tlong,ts,tv,u,v,w,y
0,27.30_27.35_27.40_27.45_27.50_,26.50_26.00_25.85_25.80_25.70_,2910,2910.tw,20190226,tse,1_1_2_2_3_,1_1_1_1_1_,18,0,12,000000,統領,統領百貨股份有限公司,27.25,26.50,14:30:00,-,-,0,5,27.50,0,13:30:00,2910.tw_tse_20190226_B_9999011874,1551162600000,0,0,29.55,0,24.25,26.90
