,a,b,c,ch,d,ex,f,fv,g,h,i,io,ip,it,l,mt,n,nf,o,oa,ob,ot,ov,oz,p,s,t,tk0,tk1,tlong,ts,tv,u,v,w,y,z
0,55.70_55.90_56.00_56.50_56.60_,55.20_55.10_55.00_54.80_54.70_,5284,5284.tw,20190226,tse,2_2_3_1_1_,0,2_1_5_1_1_,55.30,20,RR,0,12,55.00,000000,jpp-KY,經寶精密控股股份有限公司,55.00,55.50,55.30,14:30:00,-,-,0,0,13:30:00,5284.tw_tse_20190226_B_9999485013,5284.tw_tse_20190226_B_9999158569,1551162600000,0,1,61.20,8,50.20,55.70,55.30
