,a,b,c,ch,d,ex,f,fv,g,h,i,io,ip,it,l,mt,n,nf,o,oa,ob,ot,ov,oz,p,ps,pz,s,t,tk0,tk1,tlong,ts,tv,u,v,w,y,z
0,224.50_225.00_225.50_226.00_226.50_,224.00_223.50_223.00_222.50_222.00_,6452,6452.tw,20190515,tse,5_16_29_20_14_,1,5_11_6_10_19_,226.00,22,RR,0,12,215.50,000000,康友-KY,康友製藥控股有限公司,215.50,223.00,222.00,14:30:00,772,223.00,0,55,224.00,55,13:30:00,6452.tw_tse_20190515_B_9999040296,6452.tw_tse_20190515_B_9999015777,1557901800000,0,55,239.00,923,196.00,217.50,224.00
