,a,b,c,ch,d,ex,f,fv,g,h,i,ip,it,l,mt,n,nf,o,oa,ob,ot,ov,oz,p,s,t,tk1,tlong,ts,tv,u,v,w,y,z
0,22.00_22.80_23.85_,20.45_20.40_20.30_20.20_20.15_,1470,1470.tw,20190515,tse,1_1_2_,0,1_1_2_1_1_,22.00,04,0,12,22.00,000000,大統新創,大統精密染整股份有限公司,22.00,21.85,21.30,14:30:00,100,21.85,0,0,13:30:00,1470.tw_tse_20190515_B_9999728318,1557901800000,0,3,23.85,3,19.55,21.70,22.00
