,a,b,c,ch,d,ex,f,g,i,ip,it,mt,n,nf,oa,ob,ot,ov,oz,p,ps,pz,s,t,tk1,tlong,ts,tv,u,v,w,y
0,33.75_33.85_34.00_34.25_34.30_,33.35_33.25_33.20_33.05_33.00_,9918,9918.tw,20190515,tse,1_10_2_1_1_,1_4_3_1_2_,23,0,12,000000,欣天然,欣欣天然氣股份有限公司,34.00,33.30,14:30:00,79,33.30,0,1,33.35,0,13:30:00,9918.tw_tse_20190515_B_9999034861,1557901800000,0,0,37.05,0,30.35,33.70
