,a,b,c,ch,d,ex,f,fv,g,h,i,ip,it,l,mt,n,nf,o,oa,ob,ot,ov,oz,p,ps,pz,rt,s,st,t,tk0,tk1,tlong,ts,tv,u,v,w,y,z
0,64.40_64.50_64.60_64.70_64.80_,64.30_64.20_64.10_64.00_63.90_,9943,9943.tw,20190225,tse,18_23_23_19_38_,36,60_64_99_120_70_,64.80,16,0,12,63.00,000000,好樂迪,好樂迪股份有限公司,64.80,64.30,64.20,14:30:00,7780,64.20,0,56,64.30,08:00:00,56,08:00:00,13:30:00,9943.tw_tse_20190225_B_9999044703,9943.tw_tse_20190225_B_9999018101,1551076200000,0,56,73.90,2955,60.50,67.20,64.30
