,a,b,c,ch,d,ex,f,fv,g,h,i,ip,it,l,mt,n,nf,o,oa,ob,ot,ov,oz,p,s,t,tk0,tk1,tlong,ts,tv,u,v,w,y,z
0,21.90_21.95_22.00_22.10_22.30_,21.80_21.75_21.70_21.65_21.60_,6205,6205.tw,20190123,tse,8_6_8_4_4_,0,5_12_8_10_3_,21.85,28,0,12,21.75,000000,詮欣,詮欣股份有限公司,21.80,-,22.35,14:30:00,-,-,0,0,13:30:00,6205.tw_tse_20190123_B_9999662013,6205.tw_tse_20190123_B_9999583185,1548225000000,0,4,23.90,9,19.60,21.75,21.85
