,a,b,c,ch,d,ex,f,fv,g,h,i,io,ip,it,l,mt,n,nf,o,oa,ob,ot,ov,oz,p,s,t,tk0,tk1,tlong,ts,tv,u,v,w,y,z
0,53.80_53.90_54.00_55.00_55.50_,53.60_53.50_53.30_53.10_53.00_,5284,5284.tw,20190123,tse,5_3_1_1_1_,0,1_4_1_2_1_,53.70,20,RR,0,12,53.40,000000,jpp-KY,經寶精密控股股份有限公司,53.40,54.20,53.70,14:30:00,-,-,0,0,13:30:00,5284.tw_tse_20190123_B_9999343187,5284.tw_tse_20190123_B_9999301765,1548225000000,0,1,58.80,10,48.15,53.50,53.70
