,a,b,c,ch,d,ex,f,g,i,ip,it,mt,n,nf,oa,ob,ot,ov,oz,p,ps,pz,s,t,tk1,tlong,ts,tv,u,v,w,y
0,24.70_24.75_24.95_25.00_,24.20_24.05_24.00_23.65_23.60_,2540,2540.tw,20190123,tse,1_2_11_11_,1_2_1_1_1_,14,0,12,000000,愛山林,愛山林建設開發股份有限公司,25.40,23.80,14:30:00,98,23.80,0,1,24.75,0,13:30:00,2540.tw_tse_20190123_B_9999232862,1548225000000,0,0,26.70,0,21.90,24.30
