,a,b,c,ch,d,ex,f,fv,g,h,i,ip,it,l,mt,n,nf,o,oa,ob,ot,ov,oz,p,ps,pz,s,t,tk1,tlong,ts,tv,u,v,w,y,z
0,7.09_7.10_7.11_7.19_7.20_,6.84_6.83_6.81_6.70_6.40_,2438,2438.tw,20190123,tse,1_1_1_1_1_,0,1_1_2_3_7_,7.11,26,0,12,7.11,000000,翔耀,英誌企業股份有限公司,7.11,7.11,7.00,14:30:00,728,7.11,0,1,6.84,0,13:30:00,2438.tw_tse_20190123_B_9999679826,1548225000000,0,1,7.82,1,6.40,7.11,7.11
