,a,b,c,ch,d,ex,f,fv,g,h,i,ip,it,l,mt,n,nf,o,oa,ob,ot,ov,oz,p,s,t,tk0,tk1,tlong,ts,tv,u,v,w,y,z
0,33.70_33.80_33.95_34.00_34.20_,33.40_33.35_33.30_33.25_33.20_,9918,9918.tw,20190503,tse,1_1_1_3_3_,0,1_1_2_7_3_,33.70,23,0,12,33.35,000000,欣天然,欣欣天然氣股份有限公司,33.70,33.65,33.35,14:30:00,1,33.65,0,0,13:30:00,9918.tw_tse_20190503_B_9999594200,9918.tw_tse_20190503_B_9999157554,1556865000000,0,1,37.10,2,30.40,33.75,33.35
