,a,b,c,ch,d,ex,f,g,i,ip,it,mt,n,nf,oa,ob,ot,ov,oz,p,s,t,tlong,ts,tv,u,w,y
0,4.96_4.97_4.98_5.00_,4.95_4.82_4.81_4.80_4.72_,9928,9928.tw,20190503,tse,1_2_4_28_,1_1_3_5_2_,20,0,12,000000,中視,中國電視事業股份有限公司,4.80,4.78,14:30:00,96,4.78,0,0,13:30:00,1556865000000,0,-,5.30,4.34,4.82
