,a,b,c,ch,d,ex,f,g,i,io,ip,it,mt,n,nf,oa,ob,ot,ov,oz,p,s,t,tlong,ts,tv,u,w,y
0,135.00_138.00_139.00_140.00_,126.50_126.00_125.00_123.00_121.00_,8480,8480.tw,20190516,tse,7_2_1_7_,1_3_2_2_1_,20,RR,0,12,000000,泰昇-KY,泰昇國際(控股)有限公司,-,126.50,14:30:00,-,-,0,0,13:30:00,1557988200000,0,-,140.00,115.00,127.50
