,a,b,c,ch,d,ex,f,fv,g,h,i,ip,it,l,mt,n,nf,o,oa,ob,ot,ov,oz,p,ps,pz,s,t,tk1,tlong,ts,tv,u,v,w,y,z
0,7.48_7.49_7.50_7.56_7.68_,7.24_7.23_7.22_7.20_7.10_,2543,2543.tw,20190507,tse,1_1_28_10_1_,0,2_1_1_1_1_,7.50,14,0,12,7.50,000000,皇昌,皇昌營造股份有限公司,7.50,7.57,7.50,14:30:00,476,7.50,0,1,7.24,0,13:30:00,2543.tw_tse_20190507_B_9999714391,1557210600000,0,1,8.31,1,6.81,7.56,7.50
