,a,b,c,ch,d,ex,f,fv,g,h,i,io,ip,it,l,mt,n,nf,o,oa,ob,ot,ov,oz,p,s,t,tk1,tlong,ts,tv,u,v,w,y,z
0,36.70_36.75_37.30_37.90_38.00_,36.25_36.20_36.00_35.85_35.80_,5538,5538.tw,20190507,tse,3_1_1_1_2_,0,3_2_3_1_2_,36.95,10,RR,0,12,36.95,000000,東明-KY,開曼東明控股股份有限公司,36.95,-,36.70,14:30:00,-,-,0,0,13:30:00,5538.tw_tse_20190507_B_9999194108,1557210600000,0,1,40.15,1,32.85,36.50,36.95
