,a,b,c,ch,d,ex,f,fv,g,h,i,io,ip,it,l,mt,n,nf,o,oa,ob,ot,ov,oz,p,ps,pz,s,t,tk0,tk1,tlong,ts,tv,u,v,w,y,z
0,72.00_72.10_72.20_72.30_72.40_,71.80_71.70_71.60_71.50_71.40_,6525,6525.tw,20190507,tse,2_8_25_1_7_,0,10_9_3_25_2_,72.20,24,RR,0,12,71.30,000000,捷敏-KY,捷敏股份有限公司,71.50,-,72.40,14:30:00,200,72.40,0,3,71.90,3,13:30:00,6525.tw_tse_20190507_B_9999072643,6525.tw_tse_20190507_B_9999046622,1557210600000,0,3,78.60,185,64.40,71.50,71.90
