,a,b,c,ch,d,ex,f,fv,g,h,i,io,ip,it,l,mt,n,nf,o,oa,ob,ot,ov,oz,p,s,t,tk0,tk1,tlong,ts,tv,u,v,w,y,z
0,49.05_49.10_49.15_49.20_49.25_,48.35_48.30_48.25_48.20_48.05_,6671,6671.tw,20190507,tse,5_1_1_1_1_,0,2_2_1_2_2_,49.05,20,RR,0,12,48.45,000000,三能-KY,三能集團控股股份有限公司,48.85,-,48.50,14:30:00,-,-,0,0,13:30:00,6671.tw_tse_20190507_B_9999127257,6671.tw_tse_20190507_B_9999071554,1557210600000,0,1,53.60,23,43.95,48.80,49.00
