,a,b,c,ch,d,ex,f,fv,g,h,i,ip,it,l,mt,n,nf,o,oa,ob,ot,ov,oz,p,s,t,tk0,tk1,tlong,ts,tv,u,v,w,y,z
0,2.09_2.10_2.13_2.14_2.15_,2.06_2.05_2.02_2.01_2.00_,6131,6131.tw,20190507,tse,14_37_20_20_105_,0,2_36_11_50_15_,2.10,26,0,12,2.00,000000,悠克,悠克電子股份有限公司,2.10,-,2.04,14:30:00,1487,2.04,0,85,13:30:00,6131.tw_tse_20190507_B_9999161262,6131.tw_tse_20190507_B_9999047027,1557210600000,0,85,2.17,398,1.79,1.98,2.06
