,a,b,c,ch,d,ex,f,g,i,ip,it,mt,n,nf,oa,ob,ot,ov,oz,p,s,t,tlong,ts,tv,u,w,y
0,41.05_41.30_41.40_41.50_41.60_,40.70_40.65_40.60_40.50_40.45_,9926,9926.tw,20190626,tse,1_1_1_2_1_,1_1_1_2_1_,23,0,12,000000,新海,新海瓦斯股份有限公司,41.05,40.60,14:30:00,245,40.60,0,0,13:30:00,1561530600000,0,-,44.75,36.65,40.70
