,a,b,c,ch,d,ex,f,fv,g,h,i,ip,it,l,mt,n,nf,o,oa,ob,ot,ov,oz,p,s,t,tk1,tlong,ts,tv,u,v,w,y,z
0,8.49_8.50_8.57_8.58_8.62_,7.88_7.39_7.38_7.36_7.17_,1418,1418.tw,20190610,tse,1_1_1_1_1_,0,1_1_1_1_2_,7.88,04,0,12,7.88,000000,東華,東華合纖股份有限公司,7.88,-,7.88,14:30:00,37,7.88,0,0,13:30:00,1418.tw_tse_20190610_B_9999303013,1560148200000,0,1,8.66,1,7.10,7.88,7.88
