,a,b,c,ch,d,ex,f,fv,g,h,i,io,ip,it,l,mt,n,nf,o,oa,ob,ot,ov,oz,p,s,t,tk0,tk1,tlong,ts,tv,u,v,w,y,z
0,26.15_26.20_26.25_26.30_26.35_,25.75_25.60_25.40_25.30_25.15_,2236,2236.tw,20190610,tse,1_4_1_2_4_,0,7_1_8_2_1_,26.35,05,RR,0,12,25.75,000000,百達-KY,百達精密工業股份有限公司,26.20,28.30,26.75,14:30:00,23,26.75,0,0,13:30:00,2236.tw_tse_20190610_B_9999608383,2236.tw_tse_20190610_B_9999353450,1560148200000,0,2,28.30,7,23.20,25.75,25.75
