,a,b,c,ch,d,ex,f,g,i,io,ip,it,mt,n,nf,oa,ob,ot,ov,oz,p,s,t,tlong,ts,tv,u,w,y
0,125.00_126.00_129.00_130.00_131.00_,122.50_122.00_120.00_118.00_114.00_,8480,8480.tw,20190610,tse,2_11_1_3_2_,1_23_1_2_3_,20,RR,0,12,000000,泰昇-KY,泰昇國際(控股)有限公司,-,122.00,14:30:00,-,-,0,0,13:30:00,1560148200000,0,-,134.00,110.00,122.00
