,a,b,c,ch,d,ex,f,fv,g,h,i,ip,it,l,mt,n,nf,o,oa,ob,ot,ov,oz,p,ps,pz,s,t,tk0,tk1,tlong,ts,tv,u,v,w,y,z
0,79.80_80.00_80.20_80.30_80.40_,79.60_79.50_79.30_79.20_79.10_,2397,2397.tw,20190508,tse,1_15_12_4_1_,0,4_17_3_5_3_,80.00,25,0,12,78.60,000000,友通,友通資訊股份有限公司,79.00,79.70,79.20,14:30:00,40,79.20,0,4,79.00,0,13:30:00,2397.tw_tse_20190508_B_9999132732,2397.tw_tse_20190508_B_9999099301,1557297000000,0,1,87.60,61,71.80,79.70,79.70
