,a,b,c,ch,d,ex,f,fv,g,h,i,io,ip,it,l,mt,n,nf,o,oa,ob,ot,ov,oz,p,s,t,tk1,tlong,ts,tv,u,v,w,y,z
0,25.90_25.95_27.55_27.60_27.65_,25.45_25.40_25.35_23.55_23.50_,2936,2936.tw,20190508,tse,5_5_4_2_2_,0,9_1_3_10_1_,25.95,18,RR,0,12,25.95,000000,客思達-KY,客思達股份有限公司,25.95,25.95,25.70,14:30:00,-,-,0,0,13:30:00,2936.tw_tse_20190508_B_9999093141,1557297000000,0,4,28.50,4,23.40,25.95,25.95
