,a,b,c,ch,d,ex,f,fv,g,h,i,ip,it,l,mt,n,nf,o,oa,ob,ot,ov,oz,p,ps,pz,s,t,tk0,tk1,tlong,ts,tv,u,v,w,y,z
0,85.50_85.70_86.20_86.30_86.80_,85.40_85.30_85.20_85.10_85.00_,6416,6416.tw,20190508,tse,1_1_6_6_1_,2,3_9_5_4_11_,87.90,27,0,12,85.20,000000,瑞祺電通,瑞&#35072;電通股份有限公司,87.50,88.30,87.00,14:30:00,240,87.00,0,20,85.40,20,13:30:00,6416.tw_tse_20190508_B_9999060957,6416.tw_tse_20190508_B_9999036331,1557297000000,0,20,97.00,354,79.40,88.20,85.40
