,a,b,c,ch,d,ex,f,g,i,io,ip,it,mt,n,nf,oa,ob,ot,ov,oz,p,s,t,tlong,ts,tv,u,w,y
0,24.50_24.55_24.75_24.80_24.85_,24.10_24.05_23.65_23.60_23.50_,2936,2936.tw,20190730,tse,3_2_4_2_4_,3_5_2_7_1_,18,RR,0,12,000000,客思達-KY,客思達股份有限公司,24.55,23.85,14:30:00,-,-,0,0,13:30:00,1564468200000,0,-,27.00,22.10,24.55
