,a,b,c,ch,d,ex,f,g,i,io,ip,it,mt,n,nf,oa,ob,ot,ov,oz,p,s,t,tlong,ts,tv,u,w,y
0,40.35_40.40_40.50_40.80_40.90_,39.60_39.40_39.10_39.05_39.00_,8427,8427.tw,20190730,tse,1_1_1_1_1_,1_1_1_2_2_,20,RR,0,12,000000,基勝-KY,基勝(開曼)控股股份有限公司,-,38.95,14:30:00,-,-,0,0,13:30:00,1564468200000,0,-,43.65,35.75,39.70
