,a,b,c,ch,d,ex,f,fv,g,h,i,ip,it,l,mt,n,nf,o,oa,ob,ot,ov,oz,p,ps,pz,s,t,tk0,tk1,tlong,ts,tv,u,v,w,y,z
0,13.55_13.60_13.65_13.70_13.75_,13.50_13.45_13.40_13.35_13.30_,4720,4720.tw,20190227,tse,4_12_1_5_3_,0,2_5_17_4_13_,13.60,21,0,12,13.50,000000,德淵,德淵企業股份有限公司,13.50,13.65,13.40,14:30:00,572,13.40,0,2,13.55,2,13:30:00,4720.tw_tse_20190227_B_9999230929,4720.tw_tse_20190227_B_9999065476,1551249000000,0,2,14.85,59,12.15,13.50,13.55
