,a,b,c,ch,d,ex,f,g,i,io,ip,it,mt,n,nf,oa,ob,ot,ov,oz,p,s,t,tlong,ts,tv,u,w,y
0,15.90_15.95_16.00_16.05_16.10_,15.55_15.50_15.15_15.10_15.05_,8488,8488.tw,20190523,tse,1_2_3_2_1_,3_4_6_2_2_,20,RR,0,12,000000,吉源-KY,吉源控股股份有限公司,-,15.90,14:30:00,-,-,0,0,13:30:00,1558593000000,0,-,17.50,14.40,15.95
