,a,b,c,ch,d,ex,f,fv,g,h,i,io,ip,it,l,mt,n,nf,o,oa,ob,ot,ov,oz,p,ps,pz,s,t,tk0,tk1,tlong,ts,tv,u,v,w,y,z
0,98.40_98.60_98.90_99.00_99.10_,98.10_98.00_97.70_97.60_97.50_,4190,4190.tw,20190523,tse,1_17_4_3_2_,0,1_5_7_2_4_,100.00,22,RR,0,12,97.30,000000,佐登-KY,佐登妮絲（開曼）股份有限公司,98.50,98.70,98.10,14:30:00,150,98.70,0,13,98.00,13,13:30:00,4190.tw_tse_20190523_B_9999021888,4190.tw_tse_20190523_B_9998995755,1558593000000,0,13,109.00,180,89.20,99.10,98.10
