,a,b,c,ch,d,ex,f,g,i,ip,it,mt,n,nf,oa,ob,ot,ov,oz,p,ps,pz,s,t,tk1,tlong,ts,tv,u,v,w,y
0,73.00_73.10_73.20_73.30_75.00_,72.50_72.40_72.00_71.50_70.70_,1726,1726.tw,20190523,tse,1_5_1_1_7_,1_1_1_1_1_,21,0,12,000000,永記,永記造漆工業股份有限公司,74.50,72.80,14:30:00,71,72.80,0,1,73.00,0,13:30:00,1726.tw_tse_20190523_B_9999014747,1558593000000,0,0,80.30,0,65.70,73.00
