,a,b,c,ch,d,ex,f,fv,g,h,i,io,ip,it,l,mt,n,nf,o,oa,ob,ot,ov,oz,p,s,t,tk1,tlong,ts,tv,u,v,w,y,z
0,37.15_37.20_37.35_37.45_37.90_,35.50_35.45_33.50_32.50_32.40_,5538,5538.tw,20190523,tse,3_1_5_1_1_,0,1_2_1_2_17_,36.00,10,RR,0,12,36.00,000000,東明-KY,開曼東明控股股份有限公司,36.00,36.35,35.80,14:30:00,-,-,0,0,13:30:00,5538.tw_tse_20190523_B_9999832001,1558593000000,0,1,39.50,1,32.40,35.95,36.00
